customer_id,sim_id,handset_id,activated_at,deactivated_at,status,company_name
CUST_014,SIM0010620,H15158614,2023-09-30 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0011022,H61574749,2024-09-22 00:00:00,,active,Britannia Mobile Ltd
CUST_004,SIM0004297,H37271429,2025-06-12 00:00:00,,active,NextWave Telecom
CUST_024,SIM0006903,H49781071,2024-10-13 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0008899,H38960663,2024-02-24 00:00:00,,active,Britannia Mobile Ltd
CUST_025,SIM0000688,H63383648,2024-06-22 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0001589,H39324393,2025-02-10 00:00:00,,suspended,SkyConnect Wireless
CUST_004,SIM0007516,H43534716,2025-05-30 00:00:00,,suspended,NextWave Telecom
CUST_012,SIM0004918,H58511686,2024-01-16 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0011802,H22828778,2025-07-25 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0002439,H80069130,2023-06-23 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0004023,H74289676,2023-10-01 00:00:00,,active,TelecomOne PLC
CUST_017,SIM0007086,H34630013,2025-05-02 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0009623,H42967817,2024-01-07 00:00:00,,active,OtherCo Ltd
CUST_007,SIM0010730,H26089849,2024-05-22 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0006493,H12046520,2023-04-29 00:00:00,,active,SkyConnect Wireless
CUST_010,SIM0009969,H13212878,2023-01-04 00:00:00,,active,OtherCo Ltd
CUST_017,SIM0001668,H12984284,2023-03-15 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0007590,H42591719,2023-12-07 00:00:00,,active,OtherCo Ltd
CUST_017,SIM0002018,H40714889,2023-03-29 00:00:00,,active,OtherCo Ltd
CUST_011,SIM0002148,H50696417,2024-08-27 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0010827,H55126725,2023-08-25 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0005862,H64349583,2024-05-02 00:00:00,,active,OtherCo Ltd
CUST_007,SIM0006469,H32200762,2025-02-22 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0006260,H81880081,2024-12-25 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0003140,H86224765,2024-09-04 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0004332,H93654171,2023-08-22 00:00:00,,active,TelecomOne PLC
CUST_017,SIM0009267,H34919066,2023-10-27 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0005304,H10741837,2025-06-15 00:00:00,,suspended,OtherCo Ltd
CUST_002,SIM0006781,H79426783,2023-06-14 00:00:00,,active,GlobalNet Communications
CUST_015,SIM0000812,H28284098,2023-09-02 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0008815,H97915040,2023-11-21 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0000163,H82290349,2024-09-14 00:00:00,,suspended,Britannia Mobile Ltd
CUST_020,SIM0005194,H30115136,2025-01-29 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0003799,H92697652,2024-04-19 00:00:00,2025-05-29 00:00:00,active,OtherCo Ltd
CUST_011,SIM0008286,H15152273,2023-10-29 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0012021,H75771582,2023-05-26 00:00:00,,active,Britannia Mobile Ltd
CUST_012,SIM0008863,H82941179,2023-08-01 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0002893,H71479209,2024-07-02 00:00:00,,active,SkyConnect Wireless
CUST_011,SIM0005305,H25859937,2023-07-16 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0002771,H37010877,2024-04-09 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0007141,H79748618,2023-06-23 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0005077,H79836014,2023-08-14 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0002398,H37338136,2023-06-11 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0010735,H34781743,2025-07-16 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0007989,H23139885,2023-06-12 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0004386,H12615784,2024-10-16 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0010501,H80827362,2024-06-24 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0008995,H65566221,2024-08-05 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0005479,H83043810,2023-11-02 00:00:00,,active,NextWave Telecom
CUST_012,SIM0001544,H21139518,2025-03-16 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0005659,H38781538,2024-10-27 00:00:00,,active,GlobalNet Communications
CUST_019,SIM0008222,H90088226,2023-11-28 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0005125,H64011649,2023-08-01 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0010121,H71498442,2024-12-11 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0005724,H24104000,2024-02-19 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0003097,H18172722,2023-06-02 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0002149,H81287302,2023-12-15 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0002376,H87787176,2023-10-28 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0005532,H58551146,2024-12-21 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0006106,H52451905,2024-06-30 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0005133,H10393170,2023-01-31 00:00:00,,active,OtherCo Ltd
CUST_011,SIM0004452,H22245587,2025-01-04 00:00:00,,suspended,OtherCo Ltd
CUST_017,SIM0009539,H56608891,2024-05-19 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0007491,H70817204,2025-04-04 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0012076,H93283095,2023-07-29 00:00:00,,active,Britannia Mobile Ltd
CUST_011,SIM0008135,H40610454,2024-10-11 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0000647,H93582357,2023-09-17 00:00:00,2024-09-28 00:00:00,active,OtherCo Ltd
CUST_011,SIM0000250,H16602097,2023-01-02 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0009596,H32172326,2025-07-09 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0004492,H27298864,2024-01-26 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0007747,H53464873,2025-05-09 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0002794,H22206036,2023-11-29 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0006933,H76279780,2023-02-04 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0001537,H57994879,2023-05-24 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0004125,H92719275,2024-09-08 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0005227,H28972108,2024-03-29 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0000686,H51843728,2023-12-13 00:00:00,,active,SkyConnect Wireless
CUST_022,SIM0003781,H20017956,2024-05-11 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0008996,H66383016,2023-02-06 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0004508,H78157527,2024-11-03 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0002590,H96278723,2024-09-09 00:00:00,,active,SkyConnect Wireless
CUST_013,SIM0004801,H44296705,2024-08-20 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0011942,H57145143,2025-06-07 00:00:00,,active,SkyConnect Wireless
CUST_017,SIM0001616,H53972037,2023-06-24 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0000466,H19685667,2023-05-28 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0008797,H18948440,2023-02-26 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0002462,H58126717,2024-12-19 00:00:00,,active,SkyConnect Wireless
CUST_005,SIM0005006,H27619755,2023-11-04 00:00:00,,active,SkyConnect Wireless
CUST_019,SIM0010913,H57020773,2023-06-16 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0008613,H57905049,2024-10-20 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0012128,H17767818,2024-09-11 00:00:00,,active,Britannia Mobile Ltd
CUST_019,SIM0005632,H64131991,2024-01-13 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0006297,H37442207,2024-11-15 00:00:00,,active,SkyConnect Wireless
CUST_021,SIM0006641,H25099038,2023-08-28 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0006637,H70263170,2024-07-20 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0002663,H82189250,2023-08-07 00:00:00,2024-03-14 00:00:00,active,OtherCo Ltd
CUST_012,SIM0004390,H56360608,2023-12-21 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0003144,H72285063,2024-04-17 00:00:00,,active,Britannia Mobile Ltd
CUST_002,SIM0001403,H74149758,2025-01-04 00:00:00,,active,GlobalNet Communications
CUST_009,SIM0008915,H98830894,2024-03-02 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0000058,H86088544,2023-04-17 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0008822,H29816282,2025-02-23 00:00:00,,active,NextWave Telecom
CUST_005,SIM0007790,H20139745,2023-10-19 00:00:00,,active,SkyConnect Wireless
CUST_016,SIM0005598,H94246447,2024-03-07 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0007878,H82226474,2024-01-17 00:00:00,,active,SkyConnect Wireless
CUST_003,SIM0011407,H15720887,2024-10-05 00:00:00,,active,Britannia Mobile Ltd
CUST_001,SIM0012184,H25925813,2023-07-16 00:00:00,,suspended,TelecomOne PLC
CUST_024,SIM0001060,H89444492,2023-08-13 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0004560,H12926062,2023-05-09 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0000407,H57278242,2025-03-25 00:00:00,,active,NextWave Telecom
CUST_004,SIM0011040,H22510301,2024-02-06 00:00:00,,active,NextWave Telecom
CUST_001,SIM0003908,H51390750,2024-06-19 00:00:00,,active,TelecomOne PLC
CUST_015,SIM0004397,H31512672,2023-10-04 00:00:00,2024-12-01 00:00:00,active,OtherCo Ltd
CUST_021,SIM0011177,H15416858,2023-01-28 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0010373,H48550359,2025-05-31 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0004289,H93315959,2023-01-14 00:00:00,,active,NextWave Telecom
CUST_015,SIM0011254,H45732588,2023-02-22 00:00:00,,active,OtherCo Ltd
CUST_017,SIM0000840,H54285101,2023-05-24 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0011765,H66071792,2024-01-25 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0002883,H33866072,2023-03-30 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0008801,H95987981,2023-11-02 00:00:00,2025-02-28 00:00:00,active,OtherCo Ltd
CUST_023,SIM0011569,H75299120,2024-10-25 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0006159,H38441490,2024-02-25 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0003068,H80329227,2024-08-04 00:00:00,,active,NextWave Telecom
CUST_025,SIM0005390,H33896424,2023-06-25 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0004208,H27926604,2024-01-24 00:00:00,,active,SkyConnect Wireless
CUST_023,SIM0004715,H48643739,2024-08-07 00:00:00,,active,OtherCo Ltd
CUST_011,SIM0003080,H26098062,2025-06-22 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0000255,H56218219,2023-03-20 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0011898,H68614883,2024-02-16 00:00:00,,active,OtherCo Ltd
CUST_014,SIM0005804,H84438857,2025-05-01 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0009320,H27483221,2024-09-13 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0003499,H69775690,2024-01-02 00:00:00,,active,GlobalNet Communications
CUST_025,SIM0008223,H73120006,2023-11-17 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0001636,H47325027,2024-01-04 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0002849,H80784700,2023-03-26 00:00:00,2023-04-30 00:00:00,active,OtherCo Ltd
CUST_010,SIM0001042,H48008276,2023-01-16 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0005588,H41401559,2023-07-23 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0006989,H71847895,2023-08-03 00:00:00,,active,NextWave Telecom
CUST_025,SIM0008657,H81478856,2023-11-26 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0010143,H97998134,2024-10-02 00:00:00,,active,GlobalNet Communications
CUST_018,SIM0008121,H18452630,2023-08-06 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0005277,H58939052,2023-07-19 00:00:00,,suspended,OtherCo Ltd
CUST_021,SIM0011121,H42296404,2023-01-04 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0000036,H50860198,2025-04-21 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0010204,H16300911,2023-02-08 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0001954,H91127705,2024-08-25 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0001185,H37799704,2025-07-28 00:00:00,,active,NextWave Telecom
CUST_013,SIM0010085,H59252376,2023-02-20 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0011805,H43327084,2024-08-23 00:00:00,,active,OtherCo Ltd
CUST_016,SIM0004758,H20161794,2025-01-18 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0010455,H14501421,2023-10-28 00:00:00,,active,NextWave Telecom
CUST_014,SIM0000723,H25968474,2024-07-15 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0009594,H65178140,2024-12-02 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0004870,H17771688,2024-08-05 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0008764,H11340740,2023-03-13 00:00:00,,active,OtherCo Ltd
CUST_007,SIM0001451,H14198986,2025-04-01 00:00:00,2025-08-31 00:00:00,active,OtherCo Ltd
CUST_013,SIM0005369,H81481638,2025-02-17 00:00:00,,active,OtherCo Ltd
CUST_017,SIM0009937,H35464735,2024-04-09 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0000524,H86885965,2023-06-23 00:00:00,,active,TelecomOne PLC
CUST_007,SIM0001275,H55165318,2023-05-27 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0000299,H45985703,2023-04-22 00:00:00,2024-05-25 00:00:00,active,OtherCo Ltd
CUST_005,SIM0003054,H70365225,2023-01-27 00:00:00,,active,SkyConnect Wireless
CUST_024,SIM0007154,H18282262,2023-10-13 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0010665,H10394931,2025-01-12 00:00:00,,suspended,NextWave Telecom
CUST_008,SIM0003686,H76446549,2024-08-01 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0005332,H70108973,2023-10-07 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0010662,H71513143,2025-02-10 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0008418,H82656632,2024-08-16 00:00:00,,active,NextWave Telecom
CUST_003,SIM0000739,H99656748,2024-02-03 00:00:00,,active,Britannia Mobile Ltd
CUST_025,SIM0002870,H36146598,2024-06-11 00:00:00,,active,OtherCo Ltd
CUST_011,SIM0002319,H88350202,2025-07-20 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0000671,H66026512,2024-04-29 00:00:00,,active,SkyConnect Wireless
CUST_020,SIM0005507,H31978361,2023-12-14 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0010929,H43156450,2023-12-30 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0011539,H76623010,2023-08-26 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0011968,H92396421,2023-03-07 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0007897,H63089552,2023-01-05 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0007488,H46243115,2025-05-26 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0000283,H60550160,2025-02-06 00:00:00,,suspended,TelecomOne PLC
CUST_016,SIM0010896,H98150695,2025-04-05 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0001012,H13765408,2023-09-06 00:00:00,,active,Britannia Mobile Ltd
CUST_009,SIM0004555,H50659268,2024-02-26 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0003042,H56475277,2023-02-14 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0002053,H43099377,2023-06-04 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0008755,H25974922,2024-08-08 00:00:00,,active,OtherCo Ltd
CUST_016,SIM0009263,H93257931,2023-11-14 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0009618,H33714884,2024-01-16 00:00:00,,active,Britannia Mobile Ltd
CUST_017,SIM0010636,H92980537,2024-10-01 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0011465,H54170818,2023-05-30 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0006490,H30259242,2023-09-10 00:00:00,,active,SkyConnect Wireless
CUST_011,SIM0009301,H50957222,2025-05-12 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0000476,H82242862,2025-06-22 00:00:00,,suspended,OtherCo Ltd
CUST_007,SIM0001023,H53552760,2024-04-23 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0008512,H63992901,2024-01-14 00:00:00,,active,TelecomOne PLC
CUST_015,SIM0010794,H14219963,2023-07-28 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0011966,H54689177,2024-08-02 00:00:00,,active,OtherCo Ltd
CUST_017,SIM0000004,H13905091,2023-08-08 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0003114,H60282540,2024-02-14 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0001215,H77975101,2024-02-02 00:00:00,,suspended,OtherCo Ltd
CUST_011,SIM0007705,H41359829,2025-04-03 00:00:00,,suspended,OtherCo Ltd
CUST_022,SIM0010406,H71450796,2025-02-07 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0003906,H59653992,2024-10-25 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0012102,H88930623,2024-12-03 00:00:00,,active,TelecomOne PLC
CUST_001,SIM0001306,H96119897,2023-09-15 00:00:00,,active,TelecomOne PLC
CUST_006,SIM0000585,H33680136,2024-04-19 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0011841,H26964267,2023-07-19 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0010920,H17919259,2025-01-18 00:00:00,,active,Britannia Mobile Ltd
CUST_004,SIM0008784,H23355035,2024-11-28 00:00:00,2025-07-05 00:00:00,active,NextWave Telecom
CUST_024,SIM0005482,H97261398,2023-02-24 00:00:00,,active,OtherCo Ltd
CUST_007,SIM0002533,H88942517,2025-05-20 00:00:00,,active,OtherCo Ltd
CUST_016,SIM0000027,H64046903,2024-03-07 00:00:00,,active,OtherCo Ltd
CUST_015,SIM0000515,H91441170,2023-03-24 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0005354,H32278732,2025-06-19 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0004648,H10036912,2024-02-28 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0008414,H28546418,2025-02-26 00:00:00,,active,TelecomOne PLC
CUST_022,SIM0000173,H20411888,2023-07-02 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0002832,H36222370,2023-10-01 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0012164,H42685593,2024-08-26 00:00:00,,active,GlobalNet Communications
CUST_015,SIM0008458,H52310350,2025-02-22 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0010629,H52539830,2023-08-06 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0010705,H89693091,2024-07-05 00:00:00,,suspended,OtherCo Ltd
CUST_011,SIM0008092,H86860011,2023-10-22 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0008365,H34395907,2024-11-11 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0010381,H42249577,2023-12-28 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0009446,H65560293,2023-03-25 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0007250,H14574005,2024-01-25 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0000944,H31213231,2025-06-12 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0011630,H52665504,2025-03-26 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0007786,H77751617,2025-04-10 00:00:00,,active,TelecomOne PLC
CUST_012,SIM0005750,H11195107,2024-06-21 00:00:00,,suspended,OtherCo Ltd
CUST_011,SIM0006462,H85906444,2025-05-26 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0008503,H13562780,2025-03-17 00:00:00,,suspended,OtherCo Ltd
CUST_018,SIM0009676,H36185260,2025-07-09 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0010003,H52674407,2024-05-15 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0003458,H97542365,2024-09-24 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0005607,H90017751,2025-04-08 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0008183,H98945837,2023-09-10 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0004847,H62970828,2024-09-17 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0000282,H39060575,2025-04-08 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0004473,H83315067,2023-11-12 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0009192,H73949720,2023-06-21 00:00:00,,active,SkyConnect Wireless
CUST_020,SIM0008610,H50075469,2023-01-10 00:00:00,,active,OtherCo Ltd
CUST_007,SIM0006144,H57070589,2024-12-03 00:00:00,,active,OtherCo Ltd
CUST_017,SIM0004002,H13427853,2024-04-30 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0006207,H38381858,2023-08-26 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0011454,H73339028,2023-03-23 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0007319,H11033241,2025-04-09 00:00:00,,suspended,OtherCo Ltd
CUST_008,SIM0001770,H67714744,2025-05-20 00:00:00,,suspended,OtherCo Ltd
CUST_020,SIM0005797,H68006093,2024-01-09 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0009497,H91107115,2023-12-23 00:00:00,,suspended,OtherCo Ltd
CUST_009,SIM0002043,H22611432,2024-09-13 00:00:00,,active,OtherCo Ltd
CUST_013,SIM0006832,H41193687,2024-05-21 00:00:00,,active,OtherCo Ltd
CUST_007,SIM0010223,H90671825,2023-03-03 00:00:00,,active,OtherCo Ltd
CUST_017,SIM0010136,H44731186,2024-05-10 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0008597,H49630402,2023-02-02 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0011340,H15230707,2023-06-19 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0008273,H25651485,2025-05-28 00:00:00,,active,Britannia Mobile Ltd
CUST_008,SIM0003275,H93112253,2025-05-26 00:00:00,,active,OtherCo Ltd
CUST_017,SIM0010998,H60019194,2025-04-03 00:00:00,,active,OtherCo Ltd
CUST_012,SIM0001046,H39248744,2025-04-04 00:00:00,,active,OtherCo Ltd
CUST_004,SIM0001174,H78451858,2024-10-03 00:00:00,2025-08-31 00:00:00,active,NextWave Telecom
CUST_018,SIM0004723,H69779650,2024-12-23 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0003917,H26623746,2025-07-08 00:00:00,,suspended,OtherCo Ltd
CUST_014,SIM0000895,H65069771,2024-11-10 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0012032,H32333203,2023-07-12 00:00:00,,active,TelecomOne PLC
CUST_020,SIM0002890,H21062928,2024-12-07 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0005702,H35323060,2023-05-13 00:00:00,,active,GlobalNet Communications
CUST_022,SIM0009583,H32104078,2024-03-06 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0007198,H24501790,2024-06-02 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0011206,H25296697,2024-11-06 00:00:00,,active,OtherCo Ltd
CUST_023,SIM0011728,H61820530,2025-05-15 00:00:00,,active,OtherCo Ltd
CUST_008,SIM0001606,H10446237,2023-10-26 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0005978,H20602551,2024-10-28 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0011996,H13822131,2023-08-01 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0007864,H95538596,2025-04-09 00:00:00,2025-08-31 00:00:00,active,OtherCo Ltd
CUST_004,SIM0005506,H29261604,2025-02-09 00:00:00,,active,NextWave Telecom
CUST_009,SIM0011611,H13553553,2023-08-20 00:00:00,,active,OtherCo Ltd
CUST_016,SIM0004270,H51820399,2024-02-10 00:00:00,,suspended,OtherCo Ltd
CUST_021,SIM0005300,H96379004,2023-01-27 00:00:00,,active,OtherCo Ltd
CUST_003,SIM0001962,H17348939,2023-04-01 00:00:00,2023-07-16 00:00:00,active,Britannia Mobile Ltd
CUST_020,SIM0003194,H53979091,2025-06-04 00:00:00,,active,OtherCo Ltd
CUST_009,SIM0011604,H89214636,2024-09-22 00:00:00,,suspended,OtherCo Ltd
CUST_015,SIM0011956,H23381105,2023-03-09 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0005377,H45380614,2023-11-20 00:00:00,,suspended,OtherCo Ltd
CUST_018,SIM0008970,H96012890,2024-07-26 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0000097,H15616076,2024-02-10 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0008518,H68359762,2024-11-30 00:00:00,,active,TelecomOne PLC
CUST_024,SIM0004176,H18066669,2023-09-13 00:00:00,,active,OtherCo Ltd
CUST_024,SIM0006591,H74816965,2025-05-22 00:00:00,,active,OtherCo Ltd
CUST_007,SIM0000146,H55162105,2024-01-01 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0002110,H81845936,2023-01-06 00:00:00,,active,OtherCo Ltd
CUST_022,SIM0002146,H99411550,2023-05-29 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0007758,H27122334,2023-02-09 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0006976,H72031098,2024-06-06 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0007242,H12167525,2024-07-15 00:00:00,,active,OtherCo Ltd
CUST_021,SIM0008245,H46489589,2023-09-12 00:00:00,,active,OtherCo Ltd
CUST_020,SIM0002996,H21694483,2023-01-20 00:00:00,,active,OtherCo Ltd
CUST_007,SIM0000547,H30888878,2023-04-25 00:00:00,,active,OtherCo Ltd
CUST_002,SIM0000737,H38246866,2023-01-12 00:00:00,,active,GlobalNet Communications
CUST_017,SIM0004011,H89139868,2023-08-16 00:00:00,,active,OtherCo Ltd
CUST_025,SIM0005975,H13144084,2025-07-07 00:00:00,,active,OtherCo Ltd
CUST_010,SIM0008665,H38422990,2024-12-07 00:00:00,,active,OtherCo Ltd
CUST_006,SIM0002649,H60622458,2023-06-24 00:00:00,,active,OtherCo Ltd
CUST_018,SIM0006994,H42088654,2024-09-17 00:00:00,,active,OtherCo Ltd
CUST_019,SIM0008025,H40737067,2023-12-05 00:00:00,,active,OtherCo Ltd
CUST_011,SIM0008802,H92775919,2025-04-30 00:00:00,,active,OtherCo Ltd
CUST_005,SIM0011054,H71207242,2024-04-01 00:00:00,,active,SkyConnect Wireless
CUST_007,SIM0003644,H92958375,2023-12-10 00:00:00,,active,OtherCo Ltd
CUST_001,SIM0004496,H94031073,2024-04-14 00:00:00,,active,TelecomOne PLC
CUST_017,SIM0006867,H17930600,2024-08-21 00:00:00,,active,OtherCo Ltd
